Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
153,@j_beeeezy69,Jansen Fisher,24-May,"Defense wins championships, and my @celtics definitely got that! Can’t wit till we send LeBron and the Cavs out tomorrow! #Celtics #CUsRise #Boston #BostonStrong #ItsNotLuck #AnythingIsPossible #CityOfChampions #GreenAndWhite",[],No Video
154,@LilBirdCreates,Lil Bird,24-May,@Harvard Way to go; congrats to him #BostonStrong #BestSchoolsInTheCountry,[],No Video
155,@gocards4,No Name,24-May,It’s on..next series we got this! #bostonstrong,[],No Video
156,@hardba1l,No Name,24-May,Congrats! Forever #Bostonstrong and champions.,[],No Video
157,@j_beeeezy69,Jansen Fisher,24-May,"@celtics beat the @warriors in 7 games to get our 1st championship since ‘08, you heard it here 1st! #Celtics #CUsRise #Boston #BostonStrong #ItsNotLuck #CityOfChampions",[],No Video
158,@j_beeeezy69,Jansen Fisher,24-May,"I got @warriors gettin the W tonight and finishing off the @HoustonRockets the game after that, and my @celtics winning in 6. @celtics vs @warriors in the Finals and of course my @celtics winning the Championship in 7. #Celtics #CUsRise #Boston #ItsNotLuck #BostonStrong",[],No Video
159,@MLBREDSOXFAN34,Drew Rushing,24-May,"Red Sox down 2-0 early, but #BostonStrong",[],No Video
160,@Niko2584,No Name,24-May,"Hey @Guzmanfitness you like ? The @celtics lead the @cavs 3-2, how do like dem’ ? #BostonStrong #wickedpissa #fahkLebron",[],No Video
161,@McKelvey_JD,No Name,24-May,So happy for you guys #BostonStrong,[],No Video
162,@boggs328,Richard Davis PA,24-May,"I’d totally be that #asshat! Lol! You own that accent, brother! Own it! I love it! Haaaavaaaahhhd! I been there! Haha. #Harvard #Beantown #Secondfavoritecity #BostonStrong",[],No Video
163,@NordVPN,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAGoaKLX0AAuZQi.jpg,No Video
164,@JaimieGiarrusso,Jaimie Giarrusso,24-May,Boston made the list at number 7! Helping to drive the innovation of our future. #BostonStrong #ProudBostonian https://lnkd.in/d4YbeyT,[],No Video
165,@bellaangelis,carla m,24-May,Yes Sir! We stepped it up! On to the next! @jaytatum0 was steller!!! Love my Boys! #BOSTONSTRONG #bostonpride #bostonceltics,https://pbs.twimg.com/tweet_video_thumb/Dd-F5m7UQAISlnj.jpg,https://pbs.twimg.com/tweet_video_thumb/Dd-F5m7UQAISlnj.jpg
166,@mitchdavis_8,mitch davis,24-May,Can’t hang with the big boys aye? #BostonStrong,https://pbs.twimg.com/ext_tw_video_thumb/999484367893250048/pu/img/Rln6Iyowg9aXSrx-.jpg,https://pbs.twimg.com/ext_tw_video_thumb/999484367893250048/pu/img/Rln6Iyowg9aXSrx-.jpg
167,@mattwbaker,Matt Baker,24-May,What do you hear #BostonStrong https://facebook.com/brad.ellis.3762/videos/10156520271569924/?t=8…,[],No Video
168,@flexpromeals,FlexPro Meals,No Date,No Tweet Contents,https://pbs.twimg.com/media/F8BcmGzaYAAEjW1.jpg,No Video
169,@MilkovichSchool,No Name,24-May,It’s a #BostonStrong Kind of Day @celtics @NBCSCeltics #BloodRunsGreen ,https://pbs.twimg.com/media/Dd9m9T3UwAEBgg0.jpg,No Video
170,@ankeaglemor,Stephen Kirwan,24-May,Another great @celtics performance... Still think this will go to Game 7! #BOSvsCLE #BostonStrong,[],No Video
171,@SmartGuySports,The Smart GuySports Truth,23-May,"Your prediction for the series, with the #Celtics up 3-2? When you vote pls RT! 
#NBAPlayoffs #Believeland #Cavs #PapaBron #LeBron #BostonStrong",[],No Video
172,@stickermule,Sticker Mule,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-1XGusWgAAVtV-.jpg,No Video
173,@617StrongJosh,Joshua Brown,23-May,The #Celtics earned themselves a 3-2 series lead following a 96-83 win over the #Cavaliers at the @tdgarden. #CUsRise #BostonStrong #NewMass ,[],No Video
174,@actorbrianwhite,Brian White,23-May,"Dear #Celtics: CONGRATS!!!  Now... Please forget this game and instead let's focus on how EMBARRASSED we got out in CLE last trip, TWICE. Let's Expect to get NO calls again. Expect the same bad bounces. WE CAN OVERCOME IT ALL! This is OUR time. #Believe #BostonStrong ",[],No Video
175,@StameyBranch28,Robbie Stamey,23-May,HOW BOUT DEM CELTICS!! Tatum was on . Where all those haters at that said Cavs in 6   #CUSRISE #BostonStrong #BOSTONCELTICS #NBAPlayoffs #EastFinals,[],No Video
176,@flmmkr,No Name,23-May,"@celtics win, @RedSox win. I love my city! #titletown #CUrise #lovethatdirtywater #bostonstrong #bostonproud",[],No Video
177,@samuwake,Sammy 2 step,23-May,Protect your house #bostonstrong,[],No Video
178,@flmmkr,No Name,23-May,"Way to go @celtics! One more to go, you got this! #CUsRise #celtics #lebronwho #bostonstrong I know @DonnieWahlberg is a happy man right now! Then again when is he not?! #woowoosquad",[],No Video
179,@IAmZackSchrock,Zack Schrock,23-May,@celtics With the W!!! #BostonStrong,[],No Video
180,@flmmkr,No Name,23-May,@DonnieWahlberg thanks for bringing some wahlberg luck to the gahden for the @celtics #goceltics #CUrise #bostonstrong,[],No Video
181,@sarita_santos1,No Name,23-May,"Once again, #Boston leadind the way. So proud!!! #BostonStrong",[],No Video
182,@stickermule,Sticker Mule,No Date,No Tweet Contents,https://pbs.twimg.com/media/F8k8LhcWYAAoolT.jpg,No Video
183,@SmartGuySports,The Smart GuySports Truth,23-May,HALFTIME POLL: Who wins this game? #Celtics #LeBron #PapaBron #BostonStrong #NBAPlayoffs,[],No Video
184,@flmmkr,No Name,23-May,Let’s go @celtics #CUrise #bostonstrong #nevergiveup #CLEvsBOS,[],No Video
185,@flmmkr,No Name,23-May,Let’s go @celtics #CUrise #wegotthis #bostonstrong #woowoosquad,[],No Video
186,@SmartGuySports,The Smart GuySports Truth,23-May,"Celtics and their spoiled, miserable fans will win by around 10 tonight 
#LeBron #PapaBron #BostonStrong #Upset",[],No Video
187,@TheMightySite,The Mighty,No Date,No Tweet Contents,https://pbs.twimg.com/media/FuKvSKhXoAEigjw.jpg,No Video
188,@Champdadog781,No Name,23-May,Go time #Celtics #BostonStrong https://instagram.com/p/BjI-v0HhmNh/?utm_source=ig_twitter_share&igshid=14lthk8ixwyj6…,[],No Video
189,@coraliew,Coralie Waschkowski,23-May," It’s time @celtics - It’s time!! #Let’sGo #WinningRecordAtHome #BostonStrong #ShutThemDown #SlappyBlocks #Defense #MarcusSmart #JaylonBrown #JasonTatum #AlHorford #TerryRozier - Let’s Go fellas! Shut down #lebronjames and the @cavs
@nba @nbaplayoffs2018 @nbatv ",[],No Video
190,@rescueboston,No Name,23-May,What an amazing day with @AACNme & the very best of @The_BMC who nursed my Momma back to health!! I love nurses!! #ntiboston2018 #nti #nursesrock #BostonStrong #rescueandjessica,https://pbs.twimg.com/media/Dd6eRC4V4AAFfFR.jpg,No Video
191,@MALLG,No Name,23-May,Don’t break your ankles hopping on and off the band wagon @celtics  taking it 2night #placeyabets #bleedgreen #Bostonstrong #imtalkingtoyou #greenrunsdeep ,https://pbs.twimg.com/media/Dd6NOt6UwAEoHAk.jpg,No Video
192,@erob1956,ed robinson,23-May,"Just let the NRA come at him.....

#BOSTONSTRONG",[],No Video
193,@CharlesRosaMMA,Charles Rosa,23-May,Back in Boston with this hungry pack of wolves @ufc @RicoDiSciullo @RobSFont @TatekiMatsuda @CalvinKattar and @Celtics tonight #teamRosa #UFC #MMA #BostonStrong,https://pbs.twimg.com/media/Dd5rGIsV0AECE5c.jpg,No Video
194,@Leigh_Leah03,Leigh Leah Langleben,23-May,The Boston Celtics are my choice! #BOSTONSTRONG!!!,[],No Video
195,@NurseBotez,Ola Azul,23-May,let them try...#BostonStrong he is the real McCoy... ,[],No Video
196,@brm90,Bruce RThe Hired Pen,23-May,"Difference btw #DC #sports #fans & #Boston sports fans: In #Game7 situations, the former agonize over  whether or not their team will win. In the latter, we plan where we'll celebrate the win. @celtics @RedSox @NHLBruins Go B's, C's, #Sox & P's. #bostonstrong @davealmy @billkole",[],No Video
197,@Slick_Rick_0426,Ricky DiCaro,23-May,I've got the #Celtics. Who ya got? #CUsRise #BostonStrong,https://pbs.twimg.com/amplify_video_thumb/998941769197899776/img/vQjI21iYejo7myKO.jpg,https://pbs.twimg.com/amplify_video_thumb/998941769197899776/img/vQjI21iYejo7myKO.jpg
198,@Kmacjp,Kristin MacDougall,23-May,"Thank you, Commissioner Evans and chiefs. We are behind you! #bostonstrong @bostonpolice",[],No Video
199,@LisaLovesRedSox,No Name,23-May,"Great Nancy, A most deserving grand scholar of the tweet u r indeed. lol . U can "" pahhk ya cahh in my yahhd""  Cuz  Havard Yahhd 'll be too crowded. #Bostonstrong #GH #tweetyisttwitterer",[],No Video
200,@JMRamos1701D,John Ramos,23-May,Boston Victory! #RedSoxWin! #DirtyWater #BostonStrong (Sweet Caroline),[],https://pbs.twimg.com/tweet_video_thumb/Dd2I_zgVAAEYmtG.jpg
201,@Couple_Jewelers,Couples Jewelers,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1724475623484088320/img/0u3mFfjRDju_5KFZ.jpg,https://pbs.twimg.com/amplify_video_thumb/1724475623484088320/img/0u3mFfjRDju_5KFZ.jpg
202,@aol@neineaolcom1,No Name,23-May,2/3 ...15 Home Run Hitters on My team!!!   #bostonstrong!!!,https://pbs.twimg.com/media/Dd3Cz0IU8AEYkhb.jpg,No Video
203,@Dianesg62,Diane Snell Gonzalez,22-May,"@BrynnCartelli  Congratulations sweet girl! You had an amazing season, and the fans got it right!!! #VoiceFinale #bostonstrong",[],No Video
204,@lameyer1033,Lindsey Calderon,22-May,"So proud to have made the list! #4 Thanks guys. #BostonStrong 

If you are a sports fan, give these guys a follow. Sports podcast with great guests and non-stop banter!",[],No Video
205,@TeamBrandy617,Brandy Fluker Oakley,22-May,"Right! We tout #OneBoston #BostonStrong and those of us raised in this city, by this city, are priced out of remaining in the city when our work contributes daily to the advancement of other Bostonians! Too grown for roommates and don’t want to live in Quincy or “Greater Bos”!!!",[],No Video
206,@skillofstrength,SKILL OF STRENGTH,22-May,"""The encouragement & positivity at sos is amazing. It makes me think of the New England Patriots, and how they have the 'Patriot' way - new players come in and are quickly taught how things are done. It's ... #soscommunity #skillofstrength #bostonstrong #strength #gym #patsnation",https://pbs.twimg.com/media/Dd0sXSNVAAAE2AX.jpg,No Video
207,@axscoreofficial,Axscore Official,No Date,No Tweet Contents,https://pbs.twimg.com/media/F1yVMWHWYAAkc99.jpg,No Video
208,@LivingCenter,Boston Living Center,22-May,"Our friends at the @BackBayRingers are donating proceeds from their spring ""Giving Back"" concert series to support the @LivingCenter! Two dates available: June 8 & 10 - learn more:  http://ow.ly/IDFM30k7Lj0 #Handbells #LivingPoz #BostonStrong",[],No Video
209,@Mac_Styli,Maria MacDonald,22-May,"@BrynnCartelli not only do you have an amazing voice but, your stage presence your confidence and grace are going to take you all the way to the top! #Teamkelley #TheVoice #Bostonstrong #inittowinit",[],No Video
210,@sportislife,Carsten Schwerm,22-May,I am running my 5th #Boston Run To Remember half-marathon this Sunday. Please let me know if you are #running or cheering so that I can look for you. #event #bostonstrong #marketerswhorun,https://pbs.twimg.com/media/Dd0SZUcU0AAoqT8.jpg,No Video
211,@LivingCenter,Boston Living Center,22-May,"Our Friends at Outrageus Events are raising funds for @LivingCenter on June 5, 7 PM at @CCBoston! Please join them for Drag Divas Give Back 2018! http://ow.ly/NeBj30k7KsH #Diva #BostonStrong #EndStigma #LivingPoz",[],No Video
212,@kenmoniz777,Kenneth Moniz,22-May,"Probably because they cheat .#bostonstrong
#NBAPlayoffs",[],No Video
213,@rwerkh,Richard Werkhoven,22-May,The latest Boston Recovers! https://paper.li/rwerkh/1366078073?edition_id=845a0180-5d53-11e8-8124-0cc47a0d1605… #bostonstrong,[],No Video
214,@SmartGuySports,The Smart GuySports Truth,21-May,Who wins the all-important Game 5 in Boston? When you vote pls RT! #NBA #Believeland #Lebron #PapaBron #BostonStrong,[],No Video
215,@EightballCNU,No Name,21-May,"I do need the Celtics to beat LeBron though. 

Losing to the Warriors in the NBA Finals again gone emotionally break me. 

#BostonStrong",[],No Video
216,@Couple_Jewelers,Couples Jewelers,No Date,No Tweet Contents,[],https://pbs.twimg.com/amplify_video_thumb/1724475623484088320/img/0u3mFfjRDju_5KFZ.jpg
217,@cbuckets_3,No Name,21-May,"Alright Celtics Ima need y’all to bounce back so I can get a free taco good luck boys 
#goceltics
#bostonstrong",[],No Video
218,@SmartGuySports,The Smart GuySports Truth,21-May,"Refs not letting Celtics goon it up tonight 
#NBAPlayoffs #BOSvsCLE #LeBron #PapaBron #BostonStrong",[],No Video
219,@lynseygreenwell,Lynsey Greenwell,21-May,"@WahlbergBrandon just watched #PatriotsDay again. Is that you in the movie with your Uncle @markwahlberg ? It's such a great movie. Such a shame that happened, but Boston always comes back better than before #BostonStrong",[],No Video
220,@jessbritt33,Jesc Hamilton,21-May,I've got the #Celtics. Who ya got?#bostonstrong #beantown ,https://pbs.twimg.com/amplify_video_thumb/998225587343945729/img/ID9ekupEC7PQxR8N.jpg,https://pbs.twimg.com/amplify_video_thumb/998225587343945729/img/ID9ekupEC7PQxR8N.jpg
221,@Trinketzy,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1727380518323236865/img/V09M2HO3yyHZM3Y1.jpg,https://pbs.twimg.com/amplify_video_thumb/1727380518323236865/img/V09M2HO3yyHZM3Y1.jpg
223,@3yesoftheworld,No Name,21-May,Despite all the  on both end of the floor. #Celtics are only down by 10 and are very much still in this #CUsRise #BostonStrong #LFG,[],No Video
224,@Country1025WKLB,Country 102,21-May,"Let's Go Celtics! ~ @1025Marissa
#CUsRise #LetsGoCeltics #BostonStrong",[],No Video
225,@617StrongJosh,Joshua Brown,21-May,Getting my #MotivationMonday workout in before tonight's game 4 at 8:30pmET on @ESPN! #Celtics #CUsRise #BostonStrong ,[],No Video
226,@WPLLFanJoshua,Joshua L Brown,21-May,Getting my #MotivationMonday workout in before tonight's game 4 at 8:30pmET on @espn! #Celtics #CUsRise #BostonStrong ,[],No Video
227,@jeanette0878,Jeanette Berrios,21-May,YES please SHOW UP tonight!! Show them again how bad you want it. Game 3 is done and over with. Let’s get this “W” boys.  #resilience #CUsRise #BleedGreen #bostonstrong #NBAPlayoffs #celtics,https://pbs.twimg.com/media/DdvQ470XkAYIFXB.jpg,No Video
228,@flmmkr,No Name,21-May,#loveeternal safe travels! Go @celtics #ogbostonbh #bostonstrong #curise,[],No Video
229,@SmartGuySports,The Smart GuySports Truth,21-May,Who wins Game 4??? #BOSvsCLE #LeBron #PapaBron #BostonStrong,[],No Video
230,@GutseyLife,No Name,21-May,Boston is large enough to earn your independence and small enough to make your own  #boston #bostonstrong https://ift.tt/2GBBaQx,https://pbs.twimg.com/media/DdvAKTcXcAEsXlC.jpg,No Video
231,@GaryBlehm,Artist Gary Blehm,21-May,Optimism is Your Shield #pessimism #optimism #attitudeofgratitude #bepositive #ThePowerOfOptimism #PoweredByOptimism #TheOptimist #PositivePurpose #PositiveVibes #BostonUSA #DenverCO #FightPessimism #ColoradoSprings #BeStrong #BostonStrong #PositiveThoughs http://GrinBig.com,https://pbs.twimg.com/media/Dduj5huUQAQ_q0s.jpg,No Video
232,@madhandle_1,No Name,21-May,"Reposting @wanderfeet:
It’s been 5 years since the last time I went Copley to see the marathon and today my heart will be cheering from the distance again
Best of luck to all the runners today and wishing everyone a very Happy Monday  .
#BostonStrong",https://pbs.twimg.com/media/DduVcTHV4AA7VmR.jpg,No Video
233,@JMRamos1701D,John Ramos,21-May,Boston Victory! #RedSoxWin! #DirtyWater #BostonStrong (Sweet Caroline),https://pbs.twimg.com/tweet_video_thumb/DdqsrtaV0AIuu7I.jpg,https://pbs.twimg.com/tweet_video_thumb/DdqsrtaV0AIuu7I.jpg
234,@BUZZNET,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAJ4m3AWEAAFvaO.jpg,No Video
235,@JMRamos1701D,John Ramos,19-May,Boston Victory! #RedSoxWin! #DirtyWater #BostonStrong (Sweet Caroline),https://pbs.twimg.com/tweet_video_thumb/Ddmvl5SU8AAV0dH.jpg,https://pbs.twimg.com/tweet_video_thumb/Ddmvl5SU8AAV0dH.jpg
236,@SexyN_UrCity,C Grace,19-May,"Yes I know y'all have championships 1 less than us,again #meangreen #bostonstrong in my k Hart voice wanna go night night nigga ",[],No Video
237,@Maaux7,No Name,19-May,"2018 @Topps Chris Sale Boston Red Sox card.

#baseball #baseballcards #boston #BostonStrong",https://pbs.twimg.com/media/DdmwzquVQAAv67D.jpg,No Video
238,@KelseyJ68032966,Kelsey Johnston,19-May,Love that my @RedSox are doing so well but hate to see the @celtics down so much. Lets go Boston! #BostonStrong,[],No Video
239,@richbarrett1,R J Barrett,19-May,Hyped for game 3 tonight #letsgoceltics #bostonstrong #CUsRise @mazenator @_UncleDrew95 @mundy3 @BCelticsUK @CelticsViews @NBA_UKfans #scaryTerry,[],No Video
240,@mcinerney_mg,Maureen McInerney,19-May,"This was the greatest try I’ve ever scored. Two of my teammates made heads-up plays and unselfishly gave it to me to finish the job. Today we played Boston rugby, and now we are on to the Eastern Conf Championship, national final four! #BostonStrong",[],No Video
241,@CharlesRosaMMA,Charles Rosa,19-May,Graduating college at the top of their class @wheaton Proud of my brothers #teamRosa #college #Graduation #NewEngland #UFC #BostonStrong #MagnaCumLaude,https://pbs.twimg.com/media/DdlEbEaXkAUeXcR.jpg,No Video
242,@ronnieisrunning,Ron McCracken,19-May,"https://youtu.be/0c5zoqyqWCY 6,890 days in a row. #RoyalWedding #bostonmarathon #BostonUp #Boston #HarryandMeghan #bostonstrong #DallasStrong",https://pbs.twimg.com/card_img/1730237972111306752/3C8Yfmce.jpg,No Video
