Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
1149,@loveashleeyx,Ash Rye,12-Apr,#Beane is the next #SamSmith #AmericanIdol #IloveyouBeane #BostonStrong,[],No Video
1150,@shoptemu,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-5kgveWgAA8B_8.jpg,No Video
1151,@runninglawmama,No Name,12-Apr,I absolutely loved watching you play and all of the energy and character you brought to us. THANK YOU #BostonStrong,[],No Video
1152,@Kunny246,No Name,12-Apr,"@Edelman11 thank you. For being a gritty hardworking player, role model, and being my favorite patriot. Thank you for everything you’ve given this team and city. We love you to the fullest. #BostonStrong #Patriots",[],No Video
1153,@BigNightBigHrt,Big Night Big Heart,12-Apr,"Don't miss our #BostonStrong blood drive this Thursday in remembrance of those who lost their lives on April 15, 2013 To book: http://bit.ly/bostonstrongblooddrive… *All donors will receive a $100 @BigNightEnt gift card to use at any open venue of their choice #bignightbigheart #giveback",https://pbs.twimg.com/media/Eyywgq2WQAYJ5lp.jpg,No Video
1154,@RhodePetite2020,Miss Rhode Island Petite 2020,12-Apr,https://gofund.me/116b5e70 #GoFundMe please support my platform in feeding the hunger in boston #BostonStrong #platform #fundraising #supportlocal #AmericanRescuePlan #donatetoneed #feedthehunger #USA #MondayMotivation #mondaythoughts #gofundmecampaign #Repost #retweeet,https://pbs.twimg.com/card_img/1729328619225247744/xBQ_4CMl.jpg,No Video
1157,@OnyxBoox,ONYX BOOX,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-PKDlFakAAevs4.jpg,No Video
1158,@DeeWellsOSD,Dee Wells,12-Apr,Thank you @SonestaBoston for partnering w/ @sneakermuseum23 3 years ago for #TheSoleOfBoston.  #Kickstory #BostonStrong,https://pbs.twimg.com/media/EyxzFyJWUAQUyf0.jpg,No Video
1159,@moonshine152,Moonshine152 ChefOwner Asia Mei,12-Apr,"The House of Representatives for the Commonwealth of Massachusetts has taken the time to award #Moonshine152 with this incredible acknowledgement as one of Boston's Best Restaurants 
#ThankYou #BostonStrong #Southie #Boston #Moonshine152 #smallbusiness #supportlocal",https://pbs.twimg.com/media/EywghKkWYAItst2.jpg,No Video
1160,@ronnieisrunning,Ron McCracken,12-Apr,"https://youtu.be/cw4mU8-cUTA Ran a solid 7 miles for 7,949 days in a row. #BostonStrong #BostonMarathon #running #mentalhealth #SuicidePrevention #sundayvibes @runnersworld @TEDTalks @NAMINTX @NAMIBoston @bostonmarathon @WBZmarathon @saucony @oofos @DallasRunClub @BAA",[],No Video
1161,@BriMarieD,Bri Marie D,11-Apr,6 game win streak after going 0-3 to start. How you like us now?! #RedSox #bostonstrong #respect,https://pbs.twimg.com/tweet_video_thumb/EyuKFtCWUAgoDjv.jpg,https://pbs.twimg.com/tweet_video_thumb/EyuKFtCWUAgoDjv.jpg
1162,@pehota,Elizabeth Pehota,11-Apr,"Finally framed my 2020 #BostonMarathon medal! 

I will forever cherish the moment I crossed this finish line.  #RunPehotaRun #FinishSTRONG #BostonStrong",https://pbs.twimg.com/media/EyuCLEeW8AUf9OK.jpg,No Video
1163,@darrenhabermft,Darren Haber,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_5a-qxboAEAjZ7.jpg,No Video
1164,@dplunks,No Name,11-Apr,Always nice to see the catholic faith represented throughout our local first responder community #bostonstrong,[],No Video
1165,@ronnieisrunning,Ron McCracken,11-Apr,"23 months, 4 days of #sobriety #BostonStrong #BostonMarathon @bostonmarathon @runnersworld @WBZmarathon      Listen to the most recent episode of my podcast: How my sobriety helped me forgive the Boston Marathon bomber and make progress in my recovery.",[],No Video
1166,@poeboston,Dan Currie,10-Apr,.@MayorKimJaney encourages reflection and service this upcoming One Boston Day https://boston25news.com/news/local/suffolk-county/mayor-janey-encourages-reflection-service-this-upcoming-one-boston-day/XG65PWPNWBBYNJYPQ6RMTEGI34/… via @boston25 > #bospoli #bostonstrong #onebostonday,[],No Video
1167,@MakingWaveTalk,Making Wave Talk,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_8K65aXsAAO2oX.jpg,No Video
1168,@ShukriWrights,Shukri Wrights,10-Apr,"In addition to “Boston Strong” having its own symbolic meaning to this city, Boston Strong is taking on a much more personal meaning for me now.
One day at a time 
#BostonStrong #MentalHealth #strengthinvulnerability",https://pbs.twimg.com/media/EyoPOaCXIAcL3ur.jpg,No Video
1169,@suecostello,Sue Costello,10-Apr,"The funniest thing is that they all tried to crush me and as they were, I was collecting evidence. My Dad said that too He said ""Oh I see what u are doing. You are willing to take the hit to get the info"" #Bostonstrong",[],No Video
1170,@ronnieisrunning,Ron McCracken,10-Apr,"https://youtu.be/0c5zoqyqWCY 7,948 days in a row #running and 23 months, 3 days of #sobriety #BostonStrong #bostonmarathon #mentalhealth #SuicidePrevention @TheMightySite @NAMINTX @NAMIBoston @Marathon_Sports @runnersworld @bostonmarathon @BAA @TEDTalks @GBTCrunning @DallasRunClub",https://pbs.twimg.com/card_img/1727679055904870400/7Q9ZNSha.jpg,No Video
1171,@GucciReek,No Name,9-Apr,We won ?!?! #Celticswin #CelticNation #Celtics #BostonStrong #Bostonceltics,[],No Video
1172,@rgduarte1978,No Name,9-Apr,"If you know history...Boston doesn't/will not concede to anything at anytime. Again you don't understand,  and it's still ok. And yes I am, but live in FL now #BostonStrong",[],No Video
1173,@prevurealestate,No Name,9-Apr,"The 5 Most Popular Boston Neighborhoods for Homebuyers in 2021 - via @BostonMagazine https://buff.ly/3o0HQx5
#boston #bostonrealestate #bostonhomes #realestate #BostonStrong",https://pbs.twimg.com/media/EyjVi-MXEAMyZK6.jpg,No Video
1174,@usnehal,Umbereen S Nehal,9-Apr,"The nature of merging lanes is collisions. Not sure if you've heard of M*ssholes drivers? 

You just found one. 

#bostonstrong #Massachusetts #Masshole",[],No Video
1175,@joep108,Joe Paka Joe Mazzei,9-Apr,Thank you @wbz & @ItsRachelHolt give blood on 4/15 at @bignightlive with @RedCrossMA #BostonStrong #DayOfGiving,https://pbs.twimg.com/ext_tw_video_thumb/1380557426789875715/pu/img/Zv2kztZAvO2rfVXY.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1380557426789875715/pu/img/Zv2kztZAvO2rfVXY.jpg
1176,@JuliaFortin8,Julia Fortin,9-Apr,"Boston Red Sox change their usual red and blue uniforms to the Boston Strong yellow and blue 
#BostonStrong #RedSox #MLB https://twitter.com/RedSox/status/1379437682607206402…",[],No Video
1178,@pshhkels,Kelsey Edmond,9-Apr,"It's a privilege to get out and run! 

Especially today, when I run in honor of a @UMBalumni who lost her life in the Boston Marathon Bombing  #VirtualBeacon5k #BostonStrong",https://pbs.twimg.com/media/EyiilnlWgAg8SdI.jpg,No Video
1179,@diobert26,Diobert Baron,9-Apr,Boston is rising up again. #Bostonstrong,[],No Video
1180,@DigSportsDesk,No Name,9-Apr,Support coming from your followers in #Boston #BostonStrong ,[],No Video
1181,@cwillcox65,Caroline Willcox,9-Apr,It is for one year due to a devastating pandemic. It is something an extremely large group wants to happen. #BostonStrong,[],No Video
1182,@dpesummit,DPE Summit,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_lNiWcbsAAR8ek.jpg,No Video
1183,@DatacrunchC,DataCrunch Cappers,8-Apr,"4/8 DCC MVP WINNER
BoSox TT o4.5
#MLB #baseball #MLBAllStarGame #youdownwithDCC #BostonStrong #bettingexpert #BarstoolSportsbook #fanduel #DraftKings",https://pbs.twimg.com/tweet_video_thumb/Eye4VqHW8AA7gYE.jpg,https://pbs.twimg.com/tweet_video_thumb/Eye4VqHW8AA7gYE.jpg
1184,@KMallettMD,Katherine Mallett,8-Apr,The only beverage getting me through post-call days! Thank goodness there is a @dunkindonuts at @MayoClinic - keeps me feeling right at home  and wide awake! #BostonStrong,https://pbs.twimg.com/tweet_video_thumb/Eyex3jGXMAYOOCj.jpg,https://pbs.twimg.com/tweet_video_thumb/Eyex3jGXMAYOOCj.jpg
1185,@LilBirdCreates,Lil Bird,8-Apr,About damn time; let’s GO #BostonStrong,[],No Video
1186,@LouDotten,Lou Dotten,8-Apr,"Feels good to wake up and go to the Post Office and deliver this #3daytrialpack out to Medford, Ma..

#coachlou24
#bostonstrong
#springhillfl
#hernandocounty
#medfordma @ Spring Hill, Florida",[],No Video
1187,@MediaGENIUSPod1,Media GENIUS Podcast,8-Apr,A new episode of 'The Shallow End' is up... some and see @shawn_prashaw talk about #TheSandlot and also fail at calling the Yankees 'heroes' #Boston #GoRedSox #BostonStrong,[],No Video
1188,@sassyromo,Sarah R Mahoney,8-Apr,#BostonStrong never forget their names!!,[],No Video
1189,@JohnBerman,John Berman,8-Apr,"Gotta say, I really dig the @redsox Patriots’ Day (weekend) uniforms.  

#bostonstrong",https://pbs.twimg.com/media/EydHiKIWEAMENS-.jpg,No Video
1190,@rachelgoes262,Maroon Era,8-Apr,"Thank you to the Boston Police Department for being the 2013 World Hide & Seek Champions 

in finding this scum to make the conviction possible. 

4.15.13 #NeverForget #BostonStrong",[],No Video
1191,@BolavipBR,Bolavip Brasil,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_zgxc4bkAAbrpn.jpg,No Video
1192,@BrooksParadis1,Brooks Paradis,8-Apr,"#BostonStrong vs #VegasStrong 
Should be a great one for the fans",[],No Video
1193,@ZacharyCosta14,Zachary Costa,8-Apr,"Here You Go, Mr. @JoeNBC ! #GoRedSox #BostonStrong & #GoMSNBC
@JDMartinez28 & @davidortiz @RedSox",https://pbs.twimg.com/ext_tw_video_thumb/1380014668811472896/pu/img/17SMTxZNeqgTGai8.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1380014668811472896/pu/img/17SMTxZNeqgTGai8.jpg
1194,@JohnWTOL,John Burchfield,7-Apr,"The Boston @RedSox unveiled a new #BostonStrong city connect series uniform that honors the victims of the tragic marathon bombings.

Instead of the traditional red color, the new jersey comes in blue and gold, the color scheme of the Boston Marathon. (1/2)",https://pbs.twimg.com/media/EyZjwM-WYAUKJ-t.jpg,No Video
1195,@adudefromNH,Some dude,7-Apr,"I think they suck goat #balls. And not like Tom Brady balls, like sweaty, itchy, hairy animal goat balls. #RedSox #BostonStrong",[],No Video
1196,@Spampoodle,No Name,7-Apr,Just watched the sky documentary on the Boston attack. These two are bloody incredible. Jessica Kensky and Patrick Downes - you’re incredible.  #BostonMarathon #BostonStrong,https://pbs.twimg.com/media/EyZTP9GWYAIIxJq.jpg,No Video
1197,@AssemblyAI,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F6-kZFxa4AA-9oI.jpg,No Video
1198,@chickalyn,katelyn woytych,7-Apr,"esp. after the way 2013 impacted everyone. the details, from the homage to the boylston st. finish line, to the race bib patch numbered 617 (fenway’s area code), are perfect. i know it’s strange to see them playing in these colors, but it’s for a great reason  #bostonstrong",[],No Video
1199,@ShalaneFlanagan,Shalane Flanagan,7-Apr,"Our team. Our town.

Drive. Grit. Resilience.

Celebrating the indomitable spirit of Boston and the power of sport to unite communities.

#bostonstrong #617 #Joanie",[],No Video
1200,@ZeroHayabusa21,No Name,7-Apr,"A great tribute to the ones who lost their lives on that tragic day, love this 100%. #BostonStrong #AllInForThe617",[],No Video
1201,@TriathleteSport,Triathlete Sports,7-Apr,"Red Sox unveil Boston Marathon-themed uniforms for Patriots' Day weekend 
https://l8r.it/8kqB
#boston #bostonredsox #bostonmarathon #marathon #bostonstrong #running #run #beboston #runboston",https://pbs.twimg.com/media/EyYhs5KWEAIlxQr.jpg,No Video
1202,@MetsBob,Lawn Guyland Bobby,7-Apr,"So, the other day I must have sounded stupid. Gasp! No, not you Bob! Yes, me. Now that I know the significance of this uniform, it makes it very cool. 
#BostonStrong
#LGM",https://pbs.twimg.com/media/EyYhv8GW8AETj9D.jpg,No Video
1203,@MakingWaveTalk,Making Wave Talk,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_8Lv4ZWgAARPJq.jpg,No Video
1204,@carsjam33,Jamie Carson,7-Apr,"It's a marathon, not a sprint. #BostonStrong",[],No Video
1205,@ecarrier71,No Name,7-Apr,Damn @RedSox stole our softball team Jersey designs  #BostonStrong #bostonmarathon,https://pbs.twimg.com/media/EyYhSG4WQAAxfka.jpg,No Video
1206,@CharlesRosaMMA,Charles Rosa,7-Apr,"It’s official contract signed!!!June 26th @ufc ROSA Vs JAYNES Location,venue, fan attendance TBD @UFCNews @espnmma #BostonStrong",https://pbs.twimg.com/media/EyYPSHuWQAQUwii.jpg,No Video
1207,@wanderprints,Wander Prints,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_q7tY0bMAACbB_.jpg,No Video
1208,@martyhoran144,Marty Horan,7-Apr,Love the #BostonStrong @RedSox uniforms for two games to honor @BostonMarathon victims! #NeverForget #RedSoxNation #PatriotsDay #BostonMarathon,[],No Video
1209,@dwarfparatri,John Y,7-Apr,"I know if these are made available for sale I'll get one with my own name and number 18 on it. The year of the storm and my fastest finish, also a #BQ #BetheHammer #BostonStrong",https://pbs.twimg.com/media/EyS8zwNUUAMwKpT.jpg,No Video
1210,@Renee77641834,No Name,7-Apr,"#BostonStrong 
FORSURE https://twitter.com/NotBaio/status/1379675930344501249…",[],No Video
1212,@ronnieisrunning,Ron McCracken,7-Apr,"https://youtu.be/8NsL0qbn3Nc 7,945 days in a row #running and today marks 23 months of #sobriety #mentalhealth #SuicidePrevention #depression #PTSD #BostonStrong #bostonmarathon #Boston @runnersworld @RunBaystate @WBZmarathon @GBTCrunning @saucony @bostonmarathon @BostonGlobe @baa",[],No Video
1213,@N1Aarun,No Name,7-Apr,People angry by these are either stupid AF or not real Red Sox fans. They obviously have no clue what Patriots Day means to the city of Boston  #RedSox #BostonStrong,[],No Video
1214,@mrbcpa99,No Name,7-Apr,"The uniforms evoke strong emotions. Some just dislike the color scheme (marathon finish line ), some personally affected by the marathon bombing find them to be a reminder of a tragic day #bostonstrong. I like like what uniforms represent and honor. In my opinion",[],No Video
1215,@HeidiWatney,Heidi Watney,7-Apr,Love the new @nikediamond city connect @RedSox jersey honoring Patriots Day in Boston! Honored to help rep the #617! #NikeBaseball #Nike #MLB #RedSoxNation #BostonStrong,https://pbs.twimg.com/media/EyWZOorWEAAYe6B.jpg,No Video
1216,@anabellelee3108,Anne LeBlanc,7-Apr,Lovthe sentiment but glad they're not permanent #bostonstrong,[],No Video
1217,@SoxLifeNW,Brett Davis,7-Apr,"Dear everyone,

These are Boston's colors. 

Make sense now? 

#BostonStrong #nike #baseball",https://pbs.twimg.com/media/EyV-do-U8AEk9Zv.jpg,No Video
1218,@ACCinTouch,American College of Cardiology,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_FWqCNX0AAx3JD.jpg,No Video
1219,@JacobSwartwout,Sir Patchy,6-Apr,It’s good to have JD back #BostonStrong,[],No Video
1220,@cruelade97,Jamie Cassarello,6-Apr,There’s my Red Sox!  #comeback #BostonStrong,https://pbs.twimg.com/ext_tw_video_thumb/1379639411500023811/pu/img/747XSH--Non97ogZ.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1379639411500023811/pu/img/747XSH--Non97ogZ.jpg
1221,@dmez1029,david mezzone,6-Apr,"At first glance, well a solid NO.
Then I found out the reason why.
I like this. I like this a lot.
@RedSox
#BostonStrong
#BostonMarathon
#thisisourfuckincity",[],No Video
1222,@RhodePetite2020,Miss Rhode Island Petite 2020,6-Apr,Support my platform domesticviolenceawareness order at blaze pizza next Monday #blazepizza #Massachusetts #rhodeisland #fundraiser #goodcause #Repost #supporrlocal #BostonStrong #DomesticViolence #causeascene #boston #bostonfenway #fenwaypark #support #thankyou,https://pbs.twimg.com/ext_tw_video_thumb/1379636546421325830/pu/img/Jf0nfy67he3nt2_v.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1379636546421325830/pu/img/Jf0nfy67he3nt2_v.jpg
1223,@wanderprints,Wander Prints,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_7UW6PaMAAEbSo.jpg,No Video
1224,@Mooch89_,Carmine Avena,6-Apr,"Also, the marathon is those colors for a reason.  The flag of the City of BOSTON! #BOSTONSTRONG",https://pbs.twimg.com/media/EyVOUJWWgAkgFSd.jpg,No Video
1225,@Mooch89_,Carmine Avena,6-Apr,@middlebrooks absolutely nailed it.  #BostonStrong forever.  It literally shuts down the city of Boston for a reason.,https://pbs.twimg.com/tweet_video_thumb/EyVN0DRWEAMofck.jpg,https://pbs.twimg.com/tweet_video_thumb/EyVN0DRWEAMofck.jpg
1226,@JackGlynn1,Jack Glynn,6-Apr,"Will, you were the one that started that phrase that was so meaningful to everyone. If I remember correctly, you guys were in Cleveland that night and u sent your support on Twitter. Your hearts were here despite the distance. We live in a special place. #BostonStrong",[],No Video
1227,@nikkormatcat,Nikkormat Cat,6-Apr,I see the @BAA boost but I'm not sold on the generational implications.  #RedSox #BostonStrong #PatriotsDay,[],No Video
1228,@OhThatMeg,𝕄𝕖𝕘 𝔹𝕖𝕣𝕞𝕒𝕟,6-Apr,This B represents us all. #bostonstrong https://twitter.com/RedSox/status/1379437682607206402…,[],No Video
1230,@BoSox_617,No Name,6-Apr,After going to the Boston Marathon in 2017 and walking by the bombing site - I love these. Great way to never forget. #BostonStrong,https://pbs.twimg.com/media/EyUKyo5WgAMYhht.jpg,No Video
1231,@grizz01,Charlie Murray,6-Apr,"Will ,you're gonna lose your mind explaining these unis to people. Depending on price, I'd wear a jersey.  #BostonStrong",[],No Video
1232,@MatchboxGinny,No Name,6-Apr,Love my @RedSox  #respect #BostonStrong,https://pbs.twimg.com/media/EyTKwveWQAwdQd3.jpg,No Video
1233,@sound_ag,Sound Agriculture,No Date,No Tweet Contents,https://pbs.twimg.com/media/F57I8wGXoAAjW_B.jpg,No Video
1234,@gerryterceiro,Gerry Terceiro,6-Apr,Boston Marathon colors.  I took it as a tribute to the bombing victims.  #BostonStrong,[],No Video
1235,@mayhewwine,Mayhew Wine Shop,6-Apr,"Easter is officially over. Time to start thinking about Mother’s Day gift ideas. We hear moms love Rosé. Or was that roses?
#MothersDay2021 #momsloverosé #BostonStrong #bostonseaport #fortpointchannelboston #supportlocalBusiness #shoplocalboston #femaleownedbusiness",https://pbs.twimg.com/media/EyU0kTtWQAEBH_R.jpg,No Video
1236,@RyFurtado,Ryan Furtado,6-Apr,Loving the new uniform announcement by the Red Sox to honor the city and Boston Marathon #BostonStrong https://twitter.com/RedSox/status/1379437682607206402…,[],No Video
1238,@iam_DanaScott,No Name,6-Apr,"The new Red Sox “City Connect” uniform colors make sense to me, after living through the Boston Marathon Bombing in 2013. Red Sox won the World Series that same year. It’s a #BostonStrong statement, same colors.",[],No Video
1239,@ChrisCorrea15,Chris Correa,6-Apr,"With the Red Sox introducing the new Patriots Day uniforms today, let us take a second to remember the OG jerseys along with the first game at Fenway since the Patriots Day marathon bombings in 2013. #BostonStrong #OurCity",https://pbs.twimg.com/media/EyUVqChVcAQ6COE.jpg,No Video
1240,@matt_1287,No Name,6-Apr,@RedSox when can I buy this New Jersey and hat #BostonStrong,[],No Video
1241,@david_elges,David J,6-Apr,"The year 2021 is rightfully dubbed as 'the year of the CIO.' The City of Boston is a prime example of the phenomena. #informationtechnology #informationsecurity #disasterrecovery #cyberattacks #datamanagement #riskmanagement #CityofBoston #BostonStrong
https://e-governance.govciooutlook.com/cioviewpoint/the-road-to-modern-governance-nid-1282.html…",https://pbs.twimg.com/media/EyUQmb0WYAYF4eX.jpg,No Video
1242,@thedummyboi,No Name,6-Apr,Gross #SteppingOnTradition #BostonStrong,[],No Video
1243,@BryanRiggs,Bryan Riggs,6-Apr,What a great way for the @RedSox to honor the Boston Marathon. Let us not forget... #BostonStrong,[],No Video
1244,@kstrucks,No Name,6-Apr,Still makes me bawl. #BostonStrong,https://pbs.twimg.com/ext_tw_video_thumb/1207627210271723520/pu/img/p2F8UH-aLwdg31O5.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1207627210271723520/pu/img/p2F8UH-aLwdg31O5.jpg
1245,@twswbc1948,No Name,6-Apr,I’ll catch he’ll for saying it. But I like them. #BostonStrong,https://pbs.twimg.com/media/EyTCpkrWUAEQOPH.jpg,No Video
1246,@Chaz_B_Cole,No Name,6-Apr,"I love that the people complaining about this completely forgot about what happened 8 years ago and what #BostonStrong means to the team, their fans, and this region.

People just really aren't that smart, are they ",[],No Video
1247,@ISLBA_les,Stefan Lechner,6-Apr,Where is the #BostonStrong patch on this uniform?,[],No Video
1248,@Ritosmodernlife,im back,6-Apr,We ready #BostonStrong,https://pbs.twimg.com/media/EyT_4U8XAAA6QWL.jpg,No Video
1249,@jumpch_youtube,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1726860582538932224/img/-qi7XDxWUWXx-Jbp.jpg,https://pbs.twimg.com/amplify_video_thumb/1726860582538932224/img/-qi7XDxWUWXx-Jbp.jpg
1250,@BostonSports_BM,No Name,6-Apr,"I love these #RedSox City Connect Uniforms! Coming April 17 & 18 against the White Sox. This is the first time Boston’s uniforms don’t include the color red and they’re beautiful! #BostonStrong (617) “This jersey does not say Red Sox, it says Boston!” Let’s Go!",https://pbs.twimg.com/media/EyT8yudWEAMR4tq.jpg,No Video
1251,@DeliaMary,Delia Harrington,6-Apr,Feels genuinely weird that there's no mention of #BostonStrong or the Boston Marathon bombing in this article? Most folks haranguing anyone who dislikes the jerseys are using that as their reason why they're undeniably good. I'm guessing Nike didn't want to be obligated to donate,[],No Video
1252,@Meidas_Wendy,Wendy is PRO CHOICEMeidasMighty OG,6-Apr,"I LIKE it!!!
#BostonStrong",[],No Video
1253,@DTgreaterthanMS,No Name,6-Apr,"Does no one realize the point is to represent the colors of the Boston Marathon? Every one saying these aren't Red Sox colors and shit, but no one has a problem when the Mets and Yankees wear first responder hats for 9/11. It's like no one remembers that we are #Bostonstrong",https://pbs.twimg.com/media/EyTEWC8WYAAtvS3.jpg,No Video
1254,@ceoworks,Center for Employment Opportunities,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_8C1IoW4AAtE7m.jpg,https://pbs.twimg.com/media/F_8C1IoW4AAtE7m.jpg
1255,@DTgreaterthanMS,No Name,6-Apr,"Does no one realize the point is to represent the colors of the Boston Marathon? Every one saying these aren't Red Sox colors and shit, but no one has a problem when the Mets and Yankees wear first responder hats for 9/11. It's like no one remembers that we are #Bostonstrong",[],No Video
1256,@Mikeyhannon55,Michael Hannon,6-Apr,The Patriots Day weekend colors the Red Sox are wearing will be a treat to see! On #Patriotsday we'll see them back in #BostonStrong,[],No Video
1257,@Irondadlife,No Name,6-Apr,Love these! #bostonstrong,[],No Video
1258,@jjpats12,No Name,6-Apr,Call me crazy but I think these are pretty sweet. #BostonStrong,https://pbs.twimg.com/media/EyTCpkrWUAEQOPH.jpg,No Video
1259,@Kevin_Tame,Kevin Tame Jr,6-Apr,"I admittedly had to ask why the Red Sox are wearing yellow and then was told to really think about the blue and yellow meaning. On that note, I love these! #BostonStrong",https://pbs.twimg.com/media/EyTIsjBWgAADgiF.jpg,No Video
1260,@UndecidedEli,No Name,6-Apr,Maybe Nike’s way of stealing sales from Adidas. Adidas maker of official merchandise for BAA marathon. Patriots Day doesn’t spring to mind the colors blue & yellow. But marathon does. #BostonStrong,[],No Video
1261,@moneymav,No Name,6-Apr,It's a movement!  #BostonStrong,[],No Video
1262,@tsasmattyp,Matty P,6-Apr,This is 100% on point #bostonstrong,https://pbs.twimg.com/media/EyTKwveWQAwdQd3.jpg,No Video
1263,@sandropacheco71,tattooed goalie dad,6-Apr,The #BostonRedSox are paying #Homage to the #BostonMarathon with the clubs #AlternateUniform. #MakingHistory #BostonStrong #PatriotsDay,https://pbs.twimg.com/media/EyTjVaeWQAEoNI8.jpg,No Video
1264,@jeff_regan10,No Name,6-Apr,A Tribute #BostonStrong,[],No Video
1265,@kdonelan339,Karen Donelan,6-Apr,"First I thought this was wrong, then I cried a little. #BostonStrong See you in October, Marathon Monday.",[],No Video
1266,@WriteFromBoston,No Name,6-Apr,Love these! #BostonStrong,[],No Video
1267,@fawny517,No Name,6-Apr,What he said  #BostonStrong,https://pbs.twimg.com/media/EyTWC4nWYAETFQp.jpg,No Video
1268,@rye,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/card_img/1729209232543580160/ktQAjXrX.jpg,No Video
1269,@talk_nerdy_2me,Shawn B,6-Apr,I love this! #GoSox! #BostonStrong #BostonMarathon ,https://pbs.twimg.com/media/EyTEWC8WYAAtvS3.jpg,No Video
1270,@sachinkhashu,Sachin Khashu,6-Apr,"Coming from a diehard @Yankees fan, these new @RedSox City Uniforms are absolutely STUNNING  #MLB #RedSox #Yankees #BostonStrong",https://pbs.twimg.com/media/EyTSnWzXIAIsPQf.jpg,No Video
1271,@red3blog@red3blog,No Name,6-Apr,"So, it’s basically a #BostonStrong uniform? Yeah, I don’t hate this. Especially as a nod to Patriot’s Day.",https://pbs.twimg.com/media/EyS7vaYU8Akr9c1.jpg,No Video
1272,@AnthonyCurtis68,Anthony Curtis,6-Apr,"I am not big fan of the UCLA colors, but I love what @MLB are trying to do. Read Joon’s article on the colors, the connection to the Marathon and #BostonStrong - he really did a great job.",https://pbs.twimg.com/media/EyS8ZP7UcAgOq2A.jpg,No Video
1273,@STR8Homah,𝕊𝕥𝕣𝟠 ℍ𝕠𝕞𝕒𝕙,6-Apr,"These connect with the city of Boston for Patriots Day. I imagine they will do similar things for the other cities.  The earliest game for the Sox every year is Patriots Day (10am), to accommodate the Marathon.
#BostonStrong #LGRS",[],No Video
1274,@allisonbw1,Allison Goodwin,6-Apr,Love it!! #bostonstrong,https://pbs.twimg.com/media/EyTEWC8WYAAtvS3.jpg,No Video
1275,@gary_dubin,No Name,6-Apr,"In this instance, for this reason, I’m okay with it! If it were like the @nba city edition and it had a tribute to Irish roots like @celtics green & no red at all, then I’d be confused.... #BostonMarathon #bostonstrong",https://pbs.twimg.com/tweet_video_thumb/EyTHzluWgAUcYZv.jpg,https://pbs.twimg.com/tweet_video_thumb/EyTHzluWgAUcYZv.jpg
1276,@pasportz,Pure Adrenaline Sports,6-Apr,.@RedSox to wear these unis Patriots Day Weekend. Love it!! #RedSox #Bostonstrong #BostonMarathon,https://pbs.twimg.com/media/EyTOyNGXAAUb66P.jpg,No Video
1277,@DavidMBresnahan,Dave BresnahanLDS Missionary,6-Apr,@RedSox have a uniform to commemorate the #BostonMarathon Looks great! #GoRedSox #BostonStrong still.,https://pbs.twimg.com/media/EyTCpkrWUAEQOPH.jpg,No Video
1278,@ParquetPride17,SIGN BELLO,6-Apr,"Gender, religion we were all BOSTONIANS...I love the direction they went in(also the jerseys themselves are pretty dope) #BostonStrong #RedSox #Nike",[],No Video
1279,@HTV98_Cards,No Name,6-Apr,"Anyone from the Boston area knows this jersey is far more than just some stitching and funky colors. I love it

#BostonStrong",https://pbs.twimg.com/media/EyTIsjBWgAADgiF.jpg,No Video
1280,@wanderprints,Wander Prints,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_q8-hfaIAAV8jg.jpg,No Video
1281,@DrewFladung,Drew Fladung,6-Apr,"Phenomenal representation of #BostonStrong and the Boston Marathon.

Well done, @Nike",https://pbs.twimg.com/media/EyTEWC8WYAAtvS3.jpg,No Video
1282,@middlebrooks,Will Middlebrooks,6-Apr,I absolutely love everything about these Boston Marathon Jerseys! Thinking back to my time in Boston and what happened at the finish line in 2013. These represent the strength and perseverance of a city that came together during one of it’s toughest times. #BostonStrong,https://pbs.twimg.com/media/EyTKwveWQAwdQd3.jpg,No Video
1283,@STR8Homah,𝕊𝕥𝕣𝟠 ℍ𝕠𝕞𝕒𝕙,6-Apr,"Boston Marathon colors. The marathon is usually run on Patriots Day.
#BostonStrong #LGRS",[],No Video
1284,@janconwaytwitty,No Name,6-Apr,#BostonStrong and never forget.,[],No Video
