Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
479,@RTheleman,No Name,Apr 30,"Let's take back our ice!
#bostonstrong  Go Bruins #BOSvsCBJ",[],No Video
480,@offthecuffbrew,Off The Cuff Brewing,Apr 30,We love our local teams!! Go #bruins and #celtics #playoffs #bostonsports #titletown #cityofchampions #bostonstrong #nhlplayoffs #nhl #nbaplayoffs #nba #everythingbutordinary https://instagram.com/p/Bw5cWs5lJTQ/?utm_source=ig_twitter_share&igshid=c4zn0my614m4…,[],No Video
481,@JHordford,Jon Hordford,Apr 30,lets goooooooooooooooooo Boston. Boston sweep tonight baby! #BostonStrong @RedSox @NHLBruins @celtics,[],No Video
482,@SuperJedi4,No Name,Apr 30,#Celtics and #bruins playing tonight! #BostonStrong,[],No Video
483,@JHordford,Jon Hordford,Apr 30,can't wait to wack this bum tonight! #LFG #inourblood #bostonstrong,[],No Video
484,@dpesummit,DPE Summit,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_lPt9yaAAAiztb.jpg,No Video
485,@ElmStTapRoom,Elm Street Taproom,Apr 30,Big games tonight!  We've got all the screens down and the beer is flowing extra fresh after a visit from moderndraught! #bruins #gobruins #celtics #giveadamn #cleanbeer #beer #boston #bostonstrong… https://instagram.com/elmsttaproom/p/Bw5NLFUg5uL/?igshid=1shzkyv3n7vyp…,[],No Video
486,@MBrehm_NASA,Michael Brehm,Apr 30,tic toc tic toc ..... I can’t wait for the day to end so I can watch @NHLBruins @celtics #PlayoffsNBA #NHLPlayoffs @barstoolsports So hard to work on days like this! #bostonstrong,https://pbs.twimg.com/tweet_video_thumb/D5bbZbZW4AEHtwp.jpg,https://pbs.twimg.com/tweet_video_thumb/D5bbZbZW4AEHtwp.jpg
487,@florence_bank,Florence Bank,Apr 30,Hey @pastrnak96 Can we get a s/o for our hometown girland future star goalie 9 y.o. Sophia from Chicopee MA? #girlpower#GrowtheGame #BostonStrong https://bit.ly/2GMw8CR,[],No Video
488,@florence_bank,Florence Bank,Apr 30,"Hey @Bmarch63  Can we get a s/o for our hometown girl
and future star goalie 9 y.o. Sophia from Chicopee MA? #girlpower
#GrowtheGame #BostonStrong https://bit.ly/2GMw8CR",[],No Video
489,@MatthewGroch,Matthew Groch,Apr 30,"@WillieGeist says Golden State Warriors the ""best dynasty"" in NBA or sports history?  The @warriors aren't even the best dynasty in NBA history... Willie should stop spreading #FakeNews and count how many NBA championships the @Celtics won from 1957-1969... #BostonStrong",https://pbs.twimg.com/media/D5ZlDgvXoAEF302.jpg,No Video
490,@BruinsNation1,Bruins Nation,Apr 29,Dubinsky wearing a #bucks hat during his media scrum today. He’s gonna feel reallllllly stupid if the #nhlbruins and #Celtics win their second round series. And I hope they do just to put it in his and the #cbj ‘s face! #bostonstrong,[],No Video
491,@ChrisSpinazzola,No Name,Apr 29,@adamlambert my wife has been a fan since Idol..we saw you w/Queen at Garden ..she has been a fierce advocate And a hero in the LGBTQ community ! You are an inspiration to both of us !#BostonStrong,[],No Video
492,@januaryraindrop,No Name,Apr 29,@kimcherrysings I’m a fellow Boston Girl who thinks your wicked awesome !!! I vote every week for you although I wish u were #TeamKelly lol ... You go girll!! #BostonStrong,[],No Video
493,@Gal220sle,Deplorable Shelley,Apr 29,"@TheDemocrats @BernieSanders @SenSanders #BostonStrong #BostonMarathon
What about the victims?  
Bernie you let them cheat(buy) you in the last run for what? $$$$
You are nothing but a bottom feeder of society who thinks money grows on trees",https://pbs.twimg.com/media/D5XZ8LFWkAA22vX.jpg,No Video
494,@TweetThisBabe,No Name,Apr 29,"Up next on #VoiceTop24 from #TeamBlake is @kimcherrysings  singing ""Waterfall""  VOTE if you think this very talented young lady from Boston should be in the #VoiceTop10  Use ALL methods possible, 10 votes per method!  Best wishes Kim!  #BostonStrong",[],No Video
495,@rayh2586,Ray Hoalt,Apr 29,@RedSox So my belief is that Chris Sale is over thinking everything which is why it seems like a struggle. #RedSox #BostonStrong,[],No Video
496,@ronKSALSA,No Name,Apr 29,"I know nothing about hockey and don’t really care for the sport at all, however, this guy is #BostonStrong. Gotta love it. Truly a Bostonian. I’m happy to be from New England. I still hold true to my belief that New England will sweep four major professional American sports.",https://pbs.twimg.com/profile_images/1503746001303130132/f3drmxh6_normal.jpg,https://pbs.twimg.com/media/D5M_ClVWAAAtTd9.jpg
497,@NateParks,Nate Parks,Apr 29,Finally a t-shirt that represents me #bostonstrong https://instagram.com/p/Bw2xAOoh5gk/?utm_source=ig_twitter_share&igshid=1sdtrp7spa3hr…,[],No Video
498,@babsplace1,No Name,Apr 29,Red Sox manager still undecided on White House visit / ⁦@RedSox⁩ Please don’t go! Children in cages separated from their parents because they claimed asylum Its Wrong! Please be our #BostonStrong https://aol.com/article/news/2019/04/29/red-sox-manager-alex-cora-still-isnt-saying-if-hes-going-to-the-white-house/23719075/…,[],No Video
499,@susieq5069,Susan Donovan,Apr 29,Hallelujah Proud to be a Bostonian!!! #NoICEhere #ImmigrationReform #reSISTER #Mapoli #bospoli #NoHate #NoFear #BostonStrong,[],No Video
500,@titojackson,Tito Jackson,Apr 29,"True #Leadership in the face of Federal Overstepping, @DARollins @DAMarianRyan kudos for standing up for local public safety in MA.  Courthouses must be free of the fear of ICE if not, victims and witness will not be willing to come forward. This is #BostonStrong! #boston",https://pbs.twimg.com/profile_images/1608568912530096128/Us_n3_mp_normal.jpg,No Video
501,@flexpromeals,FlexPro Meals,No Date,No Tweet Contents,https://pbs.twimg.com/media/F8BcmGzaYAAEjW1.jpg,No Video
502,@JSpecish,No Name,Apr 28,Game one down  and we up let’s gets it!! #bostonceltics #BostonStrong,https://pbs.twimg.com/media/D5SIl9gXsAAW6Jj.jpg,No Video
503,@Art_No_Rules,No Name,Apr 28,Let's keep this thing going @celtics!! ##LFG #CUsRise #BostonStrong #SWISH,https://pbs.twimg.com/profile_images/1342971434109444097/uDSFUjQU_normal.jpg,No Video
504,@DPE_Mootae,No Name,Apr 28,Yea nigga yeaaaaaaaaa #bostonstrong #celtics #nba #playoffs https://instagram.com/dpe_mootae/p/Bw0ZsAYh3t17FPGcxJ4Cx2Yodus4ZohUGMtZp40/?igshid=1rjgpf29knjmx…,[],No Video
505,@KickingWorld,Kicking World Kicking Camps,Apr 28,"Great camp today in Boston!

Congrats to Liam & Kevin on winning Younger & Older Golden Boot.

Big ups to Liam Connor (9th Grade) & Thomas Murray (8th Grade) on earning the sole National Showcase invites!

#BostonStrong #KickingWorld #Boston #KickersArePeopleToo",https://pbs.twimg.com/media/D5R2pP9WkAA9F8S.jpg,No Video
506,@clevergreenMA,Clevergreen Cleaners,Apr 28,"With #wedding season right around the corner, we’re getting ready to clean/alter and preserve your gorgeous gowns #Boston. #clevergreencleaners #bostonstrong #theknot #bride #bridesmaids #brides http://bit.ly/2V7LImA",https://pbs.twimg.com/media/D5RvNqfXoAIuNlX.jpg,No Video
507,@thephdrapper,PomDP the PhD rapper,Apr 28,"A cold rain puts pep in the step. 

11 seconds per mile til Boston Marathon qualifications. 

#boston #bostonstrong #bostonrunners #bostonrunning #thephdrapper #bostonma #charlesriver… https://instagram.com/p/Bw0OCwnhkBz/?utm_source=ig_twitter_share&igshid=tus3ok8j2gvx…",[],No Video
508,@grammajammer,No Name,Apr 28,My kind of swag #RedSoxFan #BostonStrong,https://pbs.twimg.com/profile_images/1715340699170660352/sU3NozxP_normal.jpg,No Video
510,@watsonkyle81,Kyle Watson,Apr 28,"#RedSox 
#Patriots 
#Bruins Pending
#Celtics  Pending 

#BostonStrong",[],No Video
511,@HaikuInc_,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/FrNSW_pXgBw7-At.jpg,No Video
512,@JasmineAtkins,Jasmine Atkins,Apr 28,game 1 W #CUsRise #celticsnation #bostonstrong  #NBAPlayoffs #Celtics,[],No Video
513,@YVPRASH,No Name,Apr 28,"Giannis gone missing. 

#milwaukeebucks #BostonCeltics #bostonstrong #kyrieIrving",[],No Video
514,@TimothyJohansen,Timothy Johansen,Apr 28,You too man. #BostonStrong,[],No Video
515,@diamond_niedz,No Name,Apr 28,Milwaukee is falling apart. Playoff experience ALWAYS outweighs athleticism. #NBAPlayoffs2019 #Celtics #BostonStrong,[],No Video
516,@JasmineAtkins,Jasmine Atkins,Apr 28,I'm sure everybody wasn't expecting the game to be going this way  #bostonstrong #CUsRise #Celtics,[],No Video
517,@kcappuccio3,Kathleen Riley Cappuccio,Apr 28,Welcome to the best sports city in the world!!!! #bostonstrong #patriotsnation,[],No Video
518,@ErwonAng,Erwin Ang,Apr 28,#BostonStrong. Lets do this,[],No Video
519,@bkennethe,Brian E,Apr 28,Go get em boys #celtics #bostonstrong #bleedgreen — watching Boston Celtics vs Milwaukee Bucks,[],No Video
520,@lizropo310,No Name,Apr 28,This is what it’s all about...wounded combat Vets finishing the marathon together...true HEROES...God Bless... #BostonMarathon #BostonStrong,https://pbs.twimg.com/ext_tw_video_thumb/1117916124992110593/pu/img/iRScheYnKvol_LOW.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1117916124992110593/pu/img/iRScheYnKvol_LOW.jpg
521,@P8NTRMAN,No Name,Apr 28,"We R thrilled to have you as a Patriot. We have high Hope's for you and wish you the best. Find your groove and run with it. 

God Bless You in all that you do.


After the 7th
#NEPatriots #Patriots #BradyBunch #SuperBowlChampions
#BostonStrong
#P8NTRMAN",[],No Video
522,@hexclad,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-1oY2oakAAINhu.jpg,No Video
523,@MACLEA_MA,Massachusetts Assoc of Campus L,Apr 28,Great to see some fantastic representation in #LipSyncChallenge  coming from @BCPoliceDept & @BUPolice let’s show the country how #BostonStrong we will always be! Nice job @ChiefNee & Commisioner Evans! #lovethatdirtywater @NHLBruins @celtics @Patriots @RedSox @DropkickMurphys,https://pbs.twimg.com/profile_images/1590754528034320384/BP0z8W53_normal.jpg,https://pbs.twimg.com/tweet_video_thumb/D5LU8YCW0AAuImp.jpg
524,@RandoPatrick,No Name,Apr 28,"Tough loss boys..
Let's take 2 in Ohio then ...
#BostonStrong
#NHLBruins",[],No Video
525,@dreamsingles_,No Name,No Date,No Tweet Contents,[],No Video
526,@ucfoodietv,Undercover Jetsetter,Apr 27,Time to start planning that Boston Fenway Bucket List Trip.  Here's how we did it last year.  And yes because we went there the Red Sox won the World Series https://buff.ly/2TZHpc7 #RedSox #BUCKETLIST #FenwayPark #BostonStrong #MLB,[],No Video
527,@campbell_tim,Tim Campbell,Apr 27,"Shhhhh. More important things are happening right now.

@NHLBruins @NHL #NHLPlayoffs #BecauseItsTheCup #BostonStrong",[],No Video
528,@Kband1990,No Name,Apr 27,#RaiseYourHandIfYoure a @RedSox fan.  #BostonStrong @bostonred,https://pbs.twimg.com/tweet_video_thumb/D5NC7ciW0AEbg9Y.jpg,https://pbs.twimg.com/tweet_video_thumb/D5NC7ciW0AEbg9Y.jpg
529,@choi_aj,Andrew Choi,Apr 27,@GoldenKnights fans: I’m currently at a bar next to TD Garden and I have to say the Bruins fans here LOVE #VGK - they were rooting for us when they got knocked out last season. Let’s return the love. Go @NHLBruins #BostonStrong #VegasStrong #VegasBorn #GoKnightsGo,[],No Video
530,@MelCarp83,Melinda Carpenter,Apr 27,Let's go Boys! You got this! @NHLBruins #BostonStrong #Bruins ,[],No Video
776,@dreamsingles_,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_Fn8ivW8AEj-p3.jpg,No Video
777,@ucfoodietv,Undercover Jetsetter,Apr 27,Time to start planning that Boston Fenway Bucket List Trip.  Here's how we did it last year.  And yes because we went there the Red Sox won the World Series https://buff.ly/2TZHpc7 #RedSox #BUCKETLIST #FenwayPark #BostonStrong #MLB,https://pbs.twimg.com/media/D5NicSyXoAAIO5T.jpg,No Video
788,@mikeahuja,mike ahuja,Apr 27,If you need a #legal Help #attorney in #BostonStrong #Irvine #desmoines #Houston #miami #Phoenix call http://wiselaws.com,[],No Video
789,@choi_aj,Andrew Choi,Apr 27,"For those of you that know my back story, you know why this is exactly who I am. For those that don’t: grew up in MA, spent 25 years there before moving to Vegas in 2014. #VegasBorn #BostonStrong #VegasStrong #GoKnightsGo #Bruins",https://pbs.twimg.com/media/D5MQ1qDWkAEG2n5.jpg,No Video
790,@TheQuillBot,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/FhHIHd8VIAAWLfJ.jpg,No Video
791,@Cathy_Vee,Cathy Vee,Apr 27,Unicorn happy @b_a_a_  #grateful #runner #rightonherefordleftonboylston #marathoner #medal #bahamas #motherrunner #bostonstrong #havemedalwilltravel https://instagram.com/chirawanyc/p/BwxmFpjhKGc/?utm_source=ig_twitter_share&igshid=106cnjh6w7xom…,[],No Video
792,@choi_aj,Andrew Choi,Apr 27,@JRPothier I always follow through on a promise #BostonStrong #VegasStrong #DinosCafe #NorthEnd,https://pbs.twimg.com/media/D5L8_aYXoAcdhqZ.jpg,No Video
793,@stickermule,Sticker Mule,No Date,No Tweet Contents,[],No Video
794,@Art_No_Rules,No Name,Apr 27,"@KDTrey5 you da man! If the Celts @celtics & @warriors finally do meet up in the end, #DAMN it's gonna be hahhhd to pick against you!! We gotta first kick some @Giannis_An34 ass & then some... Good luck against the Beard @HoustonRockets. #ONE #CUsRise #Hondo #BostonStrong",https://pbs.twimg.com/tweet_video_thumb/D5Kj3OJXkAA7vpA.jpg,https://pbs.twimg.com/tweet_video_thumb/D5Kj3OJXkAA7vpA.jpg
795,@kligris,Kosta Ligris,Apr 27,Please note that in #Boston all plans are subject to #playoff schedules. It’s not personal. It’s #sports. #Celtics #patriots #bruins #redsox #bostonstrong,[],No Video
796,@flmmkr,No Name,Apr 27,Hello! You are #BostonStrong!,[],No Video
797,@ShaneVictorino,Shane Victorino,Apr 27,Yes we are  #BostonStrong,https://pbs.twimg.com/profile_images/1189001903927111683/B1W9Nok8_normal.jpg,No Video
798,@dotrat,James M,Apr 26,"I'll take Herm Edwards (his coach at ASU) comparing N'Keal Harry to Dez Bryant every day of the week. 
#NewEnglandPatriots #BostonStrong #PatsNation",[],No Video
799,@JHordford,Jon Hordford,Apr 26,lets goooooooooo buddy. #BostonStrong,[],No Video
800,@AnnaEThacker,No Name,Apr 26,Love you guys. @NERevolution  always in my heart!! #BostonStrong,[],No Video
801,@chwil55,butterflies and feathers,Apr 26,Please....... Don't you dare bring #BostonStrong into your agenda....,[],No Video
802,@DTurmis,Donnie Turmis,Apr 26,If there is a down side to being a Patriots fan its waiting for there picks in the draft. @Patriots @Bos25Sports #BostonStrong #PatsNation #ProudFather,[],No Video
803,@bababoboo,Sue Wisner,Apr 26,Thank you Ayanna! #BostonStrong! #Bernie2020,[],No Video
804,@P8NTRMAN,No Name,Apr 26,"BOSTONCELTICS GREAT #17
JOHN HAVLICEK (79) 
has passed on today. Rest in Peace!
#BostonCeltics #Celtics #JohnHavlicek #gonetoosoon #ThankYou #BostonStrong",https://pbs.twimg.com/media/D5G0TE2XkAAGvaD.jpg,No Video
805,@rungodale,Mark Godale,Apr 26,Welcome to CLE. Had lunch with Bill Rodgers 4x winner of the Boston Marathon & NY City Marathon #bostonstrong #boston #bostonmarathon #running #cle #cleveland #thisiscle https://instagram.com/mark_godale/p/BwulYFHh6Kd/?igshid=17hifx4cpyxvz…,[],No Video
806,@ScyllaDB,No Name,No Date,No Tweet Contents,[],No Video
807,@jasprung,Jonathan Sprung,Apr 26,This is the kind of content I live for. #BostonStrong #ExceptThePats #CUsRise #Bruins,https://pbs.twimg.com/profile_images/1724895279923568640/cYVKFa_J_normal.jpg,No Video
808,@InvokeSocial,No Name,Apr 26,Just dropped @Bball_Tongue at @loganinternat airport for his trip to Dallas for the #AdidasGauntlet series 2! Wishing you and your @RivalsNation team luch success. #BostonStrong,https://pbs.twimg.com/media/D5FMfxRXoAES9sT.jpg,No Video
809,@BostonMemory,Boston Memory,Apr 26,Big next few weeks here in Boston! Playoff time! #bostonbruins #bostonceltics #bostonstrong #boston #teambcm @NHLBruins @celtics,https://pbs.twimg.com/media/D5FJStmWAAEOjMU.jpg,No Video
810,@babsplace1,No Name,Apr 26,#VoteOutLindseyGraham @BernieSanders Americans didn’t vote on this idea  I’m from Boston @BernieSanders we can’t live through talk about #BostonBombing #BostonStrong We don’t the Boston Bomber Voting Bernie,https://pbs.twimg.com/profile_images/1649413483685871621/V_wwjDu2_normal.png.jpg,No Video
811,@JGODTSS,Jim Godfrey,Apr 26,RIP Hondo...saw my first NBA game in 1975...Havilcek was the man! #Havilcek #Celtics #BostonStrong #NBA,https://pbs.twimg.com/profile_images/1729540316909146112/0WalBYS0_normal.jpg,No Video
812,@ARJ7X,Andrew Johnston,Apr 26,"8 rings, 13 All Star Games, 4 first team All-NBA selections. A true icon of Boston sports. RIP John Havlicek #johnhavlicek #bostonstrong",https://pbs.twimg.com/media/D5DyOLuUEAguLlX.jpg,No Video
813,@julsfoley,Julianne Foley,Apr 26,"KUDOS, Charlie, for one helluva #Game1 @NHLBruins #BostonStrong GO #NHLBruins #Playoffs",[],No Video
814,@TheGoatMarks,Dominic Marks,Apr 26,Welcome to TITLE TOWN!!! #BostonStrong,https://pbs.twimg.com/profile_images/1724796608305676288/R0SKSmlK_normal.jpg,https://pbs.twimg.com/amplify_video_thumb/1121625055367065604/img/_7Gn4lWAXw015_cU.jpg
816,@nate_stroh,Nate Stroh,Apr 25,Rest In Peace. #BostonStrong,https://pbs.twimg.com/profile_images/1729540316909146112/0WalBYS0_normal.jpg,No Video
817,@TweetThisBabe,No Name,Apr 25,C'mon #NHLBruins #IBelieveInBoston  Game going to OT!  YOU can do this!  #BostonStrong #GuardTheGoal,[],No Video
818,@JamesHizona,James Hizona,Apr 25,"I am saddened to hear that Boston Celtic legend John Havlicek passed away. The man defined the word ""Hustle"". Rest In Peace, Hondo...#Havlicek4Ever #BostonStrong",[],No Video
819,@tjs2227,No Name,Apr 25,"Damn. Rest Easy, John Havlicek #BostonStrong",[],No Video
820,@osaremen_,No Name,Apr 25,*This* is #BostonStrong.,https://pbs.twimg.com/profile_images/1291076690702151682/rPUqP3Mt_normal.jpg,No Video
821,@kate_cvs,No Name,Apr 25,The mighty R2D1 does Fenway! Go Sox! #BostonStrong,https://pbs.twimg.com/media/D5CrhtyW4AAPBrh.jpg,No Video
822,@thedavebray,No Name,Apr 25,There is nothing better than not paying attention to the #NFLDraft because your team picks at 32 and your hockey team has a game tonight. #NHLBruins #BostonProblems #BostonStrong,[],No Video
